elapsed_s,wall_clock,channel,value,valid
3224.058,00:04:22.953,temperature,20.76,1
3224.058,00:04:22.953,humidity,68.49,1
3224.058,00:04:22.953,noise,42.7,1
3227.136,00:04:26.031,temperature,20.77,1
3227.187,00:04:26.081,humidity,68.39,1
3227.187,00:04:26.081,noise,45.3,1
3230.268,00:04:29.163,temperature,20.75,1
3230.268,00:04:29.163,humidity,68.33,1
3230.268,00:04:29.163,noise,41.2,1
3233.350,00:04:32.244,temperature,20.7,1
3233.350,00:04:32.245,humidity,68.26,1
3233.350,00:04:32.245,noise,42.8,1
3236.428,00:04:35.323,temperature,20.69,1
3236.428,00:04:35.323,humidity,68.13,1
3236.428,00:04:35.323,noise,41.5,1
3239.555,00:04:38.449,temperature,20.68,1
3239.555,00:04:38.449,humidity,68.1,1
3239.555,00:04:38.449,noise,45.0,1
3242.635,00:04:41.530,temperature,20.68,1
3242.635,00:04:41.530,humidity,68.05,1
3242.635,00:04:41.530,noise,43.1,1
3245.713,00:04:44.608,temperature,20.63,1
3245.713,00:04:44.608,humidity,67.95,1
3245.713,00:04:44.608,noise,45.1,1
3248.843,00:04:47.738,temperature,20.62,1
3248.844,00:04:47.738,humidity,67.87,1
3248.844,00:04:47.738,noise,43.3,1
3251.924,00:04:50.819,temperature,20.57,1
3251.924,00:04:50.819,humidity,67.84,1
3251.924,00:04:50.819,noise,41.7,1
3255.003,00:04:53.898,temperature,20.58,1
3255.003,00:04:53.898,humidity,67.83,1
3255.003,00:04:53.898,noise,41.7,1
3258.081,00:04:56.976,temperature,20.57,1
3258.081,00:04:56.976,humidity,67.75,1
3258.132,00:04:57.026,noise,42.4,1
3261.217,00:05:00.112,temperature,20.57,1
3261.217,00:05:00.112,humidity,67.78,1
3261.217,00:05:00.112,noise,42.5,1
3264.292,00:05:03.187,temperature,20.57,1
3264.292,00:05:03.187,humidity,67.75,1
3264.292,00:05:03.187,noise,42.8,1
3267.370,00:05:06.265,temperature,20.54,1
3267.370,00:05:06.265,humidity,67.73,1
3267.370,00:05:06.265,noise,59.2,1
3270.499,00:05:09.393,temperature,20.54,1
3270.499,00:05:09.393,humidity,67.74,1
3270.499,00:05:09.393,noise,54.4,1
3273.575,00:05:12.470,temperature,20.54,1
3273.575,00:05:12.470,humidity,67.66,1
3273.575,00:05:12.470,noise,43.3,1
3276.656,00:05:15.551,temperature,20.55,1
3276.656,00:05:15.551,humidity,67.62,1
3276.656,00:05:15.551,noise,43.4,1
3279.738,00:05:18.633,temperature,20.53,1
3279.738,00:05:18.633,humidity,67.63,1
3279.789,00:05:18.684,noise,48.3,1
3282.870,00:05:21.765,temperature,20.52,1
3282.870,00:05:21.765,humidity,67.58,1
3282.870,00:05:21.765,noise,42.9,1
3285.950,00:05:24.845,temperature,20.53,1
3285.950,00:05:24.845,humidity,67.5,1
3285.950,00:05:24.845,noise,42.6,1
3289.027,00:05:27.921,temperature,20.49,1
3289.027,00:05:27.921,humidity,67.4,1
3289.027,00:05:27.921,noise,48.6,1
3292.154,00:05:31.049,temperature,20.5,1
3292.154,00:05:31.049,humidity,67.41,1
3292.154,00:05:31.049,noise,45.9,1
3295.232,00:05:34.127,temperature,20.48,1
3295.232,00:05:34.127,humidity,67.36,1
3295.232,00:05:34.127,noise,43.2,1
3298.310,00:05:37.205,temperature,20.48,1
3298.310,00:05:37.205,humidity,67.29,1
3298.310,00:05:37.205,noise,43.4,1
3301.439,00:05:40.334,temperature,20.49,1
3301.439,00:05:40.334,humidity,67.28,1
3301.439,00:05:40.334,noise,43.2,1
3304.516,00:05:43.410,temperature,20.47,1
3304.516,00:05:43.410,humidity,67.21,1
3304.516,00:05:43.410,noise,42.6,1
3307.593,00:05:46.488,temperature,20.46,1
3307.593,00:05:46.488,humidity,67.2,1
3307.593,00:05:46.488,noise,45.2,1
3310.722,00:05:49.617,temperature,20.45,1
3310.722,00:05:49.617,humidity,67.11,1
3310.723,00:05:49.617,noise,63.0,1
3313.801,00:05:52.696,temperature,20.43,1
3313.801,00:05:52.696,humidity,67.05,1
3313.801,00:05:52.696,noise,45.5,1
3316.882,00:05:55.777,temperature,20.41,1
3316.882,00:05:55.777,humidity,66.99,1
3316.882,00:05:55.777,noise,40.9,1
3319.962,00:05:58.857,temperature,20.41,1
3320.012,00:05:58.907,humidity,66.91,1
3320.012,00:05:58.907,noise,40.9,1
3323.091,00:06:01.986,temperature,20.4,1
3323.091,00:06:01.986,humidity,66.89,1
3323.091,00:06:01.986,noise,40.7,1
3326.170,00:06:05.065,temperature,20.38,1
3326.170,00:06:05.065,humidity,66.8,1
3326.170,00:06:05.065,noise,41.3,1
3329.250,00:06:08.145,temperature,20.38,1
3329.250,00:06:08.145,humidity,66.77,1
3329.250,00:06:08.145,noise,41.8,1
3332.380,00:06:11.275,temperature,20.36,1
3332.380,00:06:11.275,humidity,66.69,1
3332.380,00:06:11.275,noise,42.0,1
3335.458,00:06:14.353,temperature,20.35,1
3335.458,00:06:14.353,humidity,66.61,1
3335.458,00:06:14.353,noise,73.7,1
3338.532,00:06:17.427,temperature,20.32,1
3338.532,00:06:17.427,humidity,66.47,1
3338.532,00:06:17.427,noise,43.3,1
3341.661,00:06:20.556,temperature,20.3,1
3341.661,00:06:20.556,humidity,66.39,1
3341.661,00:06:20.556,noise,44.7,1
3344.739,00:06:23.634,temperature,20.29,1
3344.739,00:06:23.634,humidity,66.36,1
3344.739,00:06:23.634,noise,41.4,1
3347.818,00:06:26.713,temperature,20.28,1
3347.818,00:06:26.713,humidity,66.33,1
3347.818,00:06:26.713,noise,41.9,1
3350.944,00:06:29.838,temperature,20.26,1
3350.944,00:06:29.838,humidity,66.28,1
3350.944,00:06:29.838,noise,41.6,1
3354.021,00:06:32.916,temperature,20.24,1
3354.021,00:06:32.916,humidity,66.24,1
3354.021,00:06:32.916,noise,40.9,1
3357.099,00:06:35.994,temperature,20.23,1
3357.099,00:06:35.994,humidity,66.27,1
3357.099,00:06:35.994,noise,41.1,1
3360.227,00:06:39.121,temperature,20.22,1
3360.227,00:06:39.122,humidity,66.22,1
3360.227,00:06:39.122,noise,44.1,1
3363.305,00:06:42.200,temperature,20.23,1
3363.305,00:06:42.200,humidity,66.17,1
3363.305,00:06:42.200,noise,43.2,1
3366.385,00:06:45.280,temperature,20.21,1
3366.385,00:06:45.280,humidity,66.1,1
3366.385,00:06:45.280,noise,42.1,1
3369.466,00:06:48.360,temperature,20.22,1
3369.516,00:06:48.411,humidity,66.05,1
3369.516,00:06:48.411,noise,42.6,1
3372.594,00:06:51.489,temperature,20.21,1
3372.594,00:06:51.489,humidity,66.07,1
3372.594,00:06:51.489,noise,41.4,1
3375.671,00:06:54.566,temperature,20.21,1
3375.671,00:06:54.566,humidity,66.04,1
3375.671,00:06:54.566,noise,42.2,1
3378.749,00:06:57.644,temperature,20.21,1
3378.799,00:06:57.694,humidity,65.92,1
3378.800,00:06:57.694,noise,40.9,1
3381.876,00:07:00.771,temperature,20.16,1
3381.876,00:07:00.771,humidity,65.82,1
3381.876,00:07:00.771,noise,40.7,1
3384.955,00:07:03.850,temperature,20.16,1
3384.955,00:07:03.850,humidity,65.76,1
3384.955,00:07:03.850,noise,48.4,1
3388.080,00:07:06.974,temperature,20.16,1
3388.080,00:07:06.974,humidity,65.67,1
3388.080,00:07:06.974,noise,41.3,1
3391.155,00:07:10.050,temperature,20.14,1
3391.155,00:07:10.050,humidity,65.63,1
3391.155,00:07:10.050,noise,40.5,1
3394.231,00:07:13.126,temperature,20.11,1
3394.231,00:07:13.126,humidity,65.63,1
3394.231,00:07:13.126,noise,41.8,1
3397.356,00:07:16.251,temperature,20.1,1
3397.356,00:07:16.251,humidity,65.5,1
3397.356,00:07:16.251,noise,42.3,1
3400.433,00:07:19.328,temperature,20.06,1
3400.433,00:07:19.328,humidity,65.43,1
3400.433,00:07:19.328,noise,40.7,1
3403.512,00:07:22.407,temperature,20.07,1
3403.512,00:07:22.407,humidity,65.4,1
3403.512,00:07:22.407,noise,41.4,1
3406.636,00:07:25.531,temperature,20.07,1
3406.636,00:07:25.531,humidity,65.39,1
3406.636,00:07:25.531,noise,40.6,1
3409.712,00:07:28.607,temperature,20.07,1
3409.712,00:07:28.607,humidity,65.32,1
3409.712,00:07:28.607,noise,40.4,1
3412.787,00:07:31.682,temperature,20.05,1
3412.788,00:07:31.682,humidity,65.27,1
3412.838,00:07:31.733,noise,40.5,1
3415.914,00:07:34.809,temperature,20.02,1
3415.914,00:07:34.809,humidity,65.16,1
3415.914,00:07:34.809,noise,41.7,1
3418.993,00:07:37.888,temperature,20.0,1
3418.993,00:07:37.888,humidity,65.05,1
3418.993,00:07:37.888,noise,42.0,1
3422.073,00:07:40.968,temperature,19.96,1
3422.073,00:07:40.968,humidity,64.9,1
3422.124,00:07:41.019,noise,40.7,1
3425.199,00:07:44.093,temperature,19.96,1
3425.199,00:07:44.093,humidity,64.85,1
3425.199,00:07:44.093,noise,41.2,1
3428.274,00:07:47.169,temperature,19.94,1
3428.275,00:07:47.169,humidity,64.77,1
3428.275,00:07:47.169,noise,68.6,1
3431.352,00:07:50.247,temperature,19.96,1
3431.352,00:07:50.247,humidity,64.69,1
3431.403,00:07:50.297,noise,40.8,1
3434.478,00:07:53.373,temperature,19.93,1
3434.478,00:07:53.373,humidity,64.59,1
3434.478,00:07:53.373,noise,41.2,1
3437.555,00:07:56.450,temperature,19.92,1
3437.555,00:07:56.450,humidity,64.52,1
3437.555,00:07:56.450,noise,40.8,1
3440.632,00:07:59.527,temperature,19.9,1
3440.683,00:07:59.578,humidity,64.43,1
3440.683,00:07:59.578,noise,40.6,1
3443.761,00:08:02.656,temperature,19.9,1
3443.761,00:08:02.656,humidity,64.29,1
3443.761,00:08:02.656,noise,41.2,1
3446.838,00:08:05.733,temperature,19.87,1
3446.838,00:08:05.733,humidity,64.21,1
3446.838,00:08:05.733,noise,42.7,1
3449.917,00:08:08.812,temperature,19.85,1
3449.917,00:08:08.812,humidity,64.15,1
3449.967,00:08:08.862,noise,40.6,1
3453.043,00:08:11.938,temperature,19.85,1
3453.043,00:08:11.938,humidity,64.07,1
3453.043,00:08:11.938,noise,42.7,1
3456.126,00:08:15.021,temperature,19.82,1
3456.126,00:08:15.021,humidity,63.94,1
3456.126,00:08:15.021,noise,45.7,1
3459.203,00:08:18.098,temperature,19.83,1
3459.203,00:08:18.098,humidity,63.84,1
3459.254,00:08:18.149,noise,40.5,1
3462.332,00:08:21.227,temperature,19.81,1
3462.332,00:08:21.227,humidity,63.76,1
3462.332,00:08:21.227,noise,41.1,1
3465.411,00:08:24.305,temperature,19.79,1
3465.411,00:08:24.305,humidity,63.7,1
3465.411,00:08:24.305,noise,54.3,1
3468.486,00:08:27.381,temperature,19.75,1
3468.486,00:08:27.381,humidity,63.63,1
3468.536,00:08:27.431,noise,59.7,1
3471.612,00:08:30.507,temperature,19.78,1
3471.612,00:08:30.507,humidity,63.6,1
3471.612,00:08:30.507,noise,52.9,1
3474.687,00:08:33.582,temperature,19.74,1
3474.687,00:08:33.582,humidity,63.48,1
3474.687,00:08:33.582,noise,47.0,1
3477.767,00:08:36.661,temperature,19.73,1
3477.767,00:08:36.661,humidity,63.43,1
3477.817,00:08:36.712,noise,54.5,1
3480.892,00:08:39.787,temperature,19.71,1
3480.892,00:08:39.787,humidity,63.33,1
3480.892,00:08:39.787,noise,53.2,1
3483.967,00:08:42.862,temperature,19.7,1
3483.967,00:08:42.862,humidity,63.27,1
3483.967,00:08:42.862,noise,46.0,1
3487.048,00:08:45.942,temperature,19.7,1
3487.048,00:08:45.942,humidity,63.18,1
3487.098,00:08:45.993,noise,52.0,1
3490.175,00:08:49.070,temperature,19.67,1
3490.175,00:08:49.070,humidity,63.1,1
3490.175,00:08:49.070,noise,50.3,1
3493.250,00:08:52.145,temperature,19.66,1
3493.250,00:08:52.145,humidity,62.97,1
3493.250,00:08:52.145,noise,56.1,1
3496.326,00:08:55.221,temperature,19.62,1
3496.377,00:08:55.272,humidity,62.84,1
3496.377,00:08:55.272,noise,40.6,1
3499.452,00:08:58.347,temperature,19.62,1
3499.452,00:08:58.347,humidity,62.7,1
3499.452,00:08:58.347,noise,47.7,1
3502.532,00:09:01.426,temperature,19.61,1
3502.532,00:09:01.426,humidity,62.46,1
3502.532,00:09:01.426,noise,54.0,1
3505.656,00:09:04.551,temperature,19.57,1
3505.656,00:09:04.551,humidity,62.36,1
3505.656,00:09:04.551,noise,46.1,1
3508.732,00:09:07.627,temperature,19.57,1
3508.732,00:09:07.627,humidity,62.26,1
3508.732,00:09:07.627,noise,42.3,1
3511.810,00:09:10.705,temperature,19.55,1
3511.810,00:09:10.705,humidity,62.13,1
3511.810,00:09:10.705,noise,54.1,1
3514.937,00:09:13.832,temperature,19.52,1
3514.937,00:09:13.832,humidity,62.04,1
3514.937,00:09:13.832,noise,51.5,1
3518.014,00:09:16.908,temperature,19.52,1
3518.014,00:09:16.908,humidity,61.97,1
3518.014,00:09:16.908,noise,42.5,1
3521.091,00:09:19.986,temperature,19.49,1
3521.091,00:09:19.986,humidity,61.84,1
3521.091,00:09:19.986,noise,50.7,1
3524.219,00:09:23.114,temperature,19.48,1
3524.219,00:09:23.114,humidity,61.72,1
3524.219,00:09:23.114,noise,49.8,1
3527.296,00:09:26.191,temperature,19.47,1
3527.296,00:09:26.191,humidity,61.67,1
3527.296,00:09:26.191,noise,46.0,1
3530.373,00:09:29.268,temperature,19.46,1
3530.373,00:09:29.268,humidity,61.57,1
3530.373,00:09:29.268,noise,49.1,1
3533.498,00:09:32.393,temperature,19.44,1
3533.498,00:09:32.393,humidity,61.39,1
3533.498,00:09:32.393,noise,47.4,1
3536.574,00:09:35.468,temperature,19.42,1
3536.574,00:09:35.468,humidity,61.25,1
3536.574,00:09:35.468,noise,48.2,1
3539.651,00:09:38.546,temperature,19.39,1
3539.651,00:09:38.546,humidity,61.14,1
3539.702,00:09:38.597,noise,50.6,1
3542.781,00:09:41.676,temperature,19.4,1
3542.781,00:09:41.676,humidity,61.01,1
3542.781,00:09:41.676,noise,47.9,1
3545.856,00:09:44.750,temperature,19.34,1
3545.856,00:09:44.750,humidity,60.91,1
3545.856,00:09:44.750,noise,50.2,1
3548.933,00:09:47.828,temperature,19.36,1
3548.933,00:09:47.828,humidity,60.86,1
3548.984,00:09:47.879,noise,43.7,1
3552.063,00:09:50.958,temperature,19.36,1
3552.063,00:09:50.958,humidity,60.78,1
3552.063,00:09:50.958,noise,51.1,1
3555.142,00:09:54.037,temperature,19.36,1
3555.142,00:09:54.037,humidity,60.75,1
3555.142,00:09:54.037,noise,54.7,1
3558.217,00:09:57.112,temperature,19.35,1
3558.217,00:09:57.112,humidity,60.68,1
3558.217,00:09:57.112,noise,42.7,1
3561.347,00:10:00.242,temperature,19.33,1
3561.347,00:10:00.242,humidity,60.55,1
3561.347,00:10:00.242,noise,41.8,1
3564.424,00:10:03.318,temperature,19.3,1
3564.424,00:10:03.318,humidity,60.41,1
3564.424,00:10:03.318,noise,42.0,1
3567.498,00:10:06.393,temperature,19.27,1
3567.498,00:10:06.393,humidity,60.33,1
3567.549,00:10:06.443,noise,41.9,1
3570.623,00:10:09.518,temperature,19.27,1
3570.623,00:10:09.518,humidity,60.25,1
3570.623,00:10:09.518,noise,40.9,1
3573.697,00:10:12.592,temperature,19.24,1
3573.697,00:10:12.592,humidity,60.17,1
3573.697,00:10:12.592,noise,40.4,1
3576.775,00:10:15.670,temperature,19.25,1
3576.826,00:10:15.720,humidity,60.06,1
3576.826,00:10:15.720,noise,40.4,1
3579.901,00:10:18.796,temperature,19.24,1
3579.902,00:10:18.796,humidity,59.98,1
3579.902,00:10:18.796,noise,45.0,1
3582.979,00:10:21.873,temperature,19.22,1
3582.979,00:10:21.873,humidity,59.92,1
3582.979,00:10:21.873,noise,42.1,1
3586.059,00:10:24.954,temperature,19.22,1
3586.059,00:10:24.954,humidity,59.77,1
3586.110,00:10:25.005,noise,42.2,1
3589.187,00:10:28.082,temperature,19.18,1
3589.187,00:10:28.082,humidity,59.64,1
3589.187,00:10:28.082,noise,41.0,1
3592.267,00:10:31.162,temperature,19.16,1
3592.267,00:10:31.162,humidity,59.55,1
3592.267,00:10:31.162,noise,40.4,1
3595.342,00:10:34.237,temperature,19.12,1
3595.342,00:10:34.237,humidity,59.45,1
3595.393,00:10:34.288,noise,50.2,1
3598.467,00:10:37.361,temperature,19.11,1
3598.467,00:10:37.361,humidity,59.31,1
3598.467,00:10:37.361,noise,42.7,1
